"SASISTOCKNUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","ESU_DPS","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","SPAWNINGYEAR","METHODNUMBER","BESTVALUE","nosaij","nosaijlowerlimit","nosaijupperlimit","nosaijalpha","nosaej","nosaejlowerlimit","nosaejupperlimit","nosaejalpha","phosij","phosijlowerlimit","phosijupperlimit","phosijalpha","phosej","phosejlowerlimit","phosejupperlimit","phosejalpha","tsaij","tsaijlowerlimit","tsaijupperlimit","tsaijalpha","tsaej","tsaejlowerlimit","tsaejupperlimit","tsaejalpha","Age2Prop","Age2PropLowerLimit","Age2PropUpperLimit","Age3Prop","Age3PropLowerLimit","Age3PropUpperLimit","Age4Prop","Age4PropLowerLimit","Age4PropUpperLimit","Age5Prop","Age5PropLowerLimit","Age5PropUpperLimit","Age6Prop","Age6PropLowerLimit","Age6PropUpperLimit","Age7Prop","Age7PropLowerLimit","Age7PropUpperLimit","Age8Prop","Age8PropLowerLimit","Age8PropUpperLimit","Age9Prop","Age9PropLowerLimit","Age9PropUpperLimit","Age10Prop","Age10PropLowerLimit","Age10PropUpperLimit","Age11PlusProp","Age11PlusPropLowerLimit","Age11PlusPropUpperLimit","AgePropAlpha","OTHERDATASOURCES","COMMENTS","DATASTATUS"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1969,1,"Yes","1250",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1250",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1970,1,"Yes","495",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"495",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1971,1,"Yes","1358",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1358",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1972,1,"Yes","1331",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1331",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1973,1,"Yes","274",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"274",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1974,1,"Yes","159",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"159",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1975,1,"Yes","275",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"275",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1976,1,"Yes","92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1977,1,"Yes","36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1978,1,"Yes","104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1979,1,"Yes","69",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"69",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1980,1,"Yes","50",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"50",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1981,1,"Yes","30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1982,1,"Yes","125",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"125",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1983,1,"Yes","651",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"651",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1984,1,"Yes","533",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"533",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1985,1,"Yes","671",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"671",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1986,1,"Yes","1514",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1514",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1987,2,"Yes","776",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4493",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.031",NULL,NULL,"0.328",NULL,NULL,"0.515",NULL,NULL,"0.125",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1988,2,"Yes","1415",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4036",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.014",NULL,NULL,"0.485",NULL,NULL,"0.400",NULL,NULL,"0.100",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1989,2,"Yes","905",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2569",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.010",NULL,NULL,"0.373",NULL,NULL,"0.555",NULL,NULL,"0.060",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1990,2,"Yes","847",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2186",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.340",NULL,NULL,"0.515",NULL,NULL,"0.144",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Final"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1991,2,"Yes","435",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1326",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.013",NULL,NULL,"0.259",NULL,NULL,"0.558",NULL,NULL,"0.155",NULL,NULL,"0.013",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1992,2,"Yes","801",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.024",NULL,NULL,"0.503",NULL,NULL,"0.378",NULL,NULL,"0.080",NULL,NULL,"0.012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1993,2,"Yes","495",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3168",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.234",NULL,NULL,"0.531",NULL,NULL,"0.218",NULL,NULL,"0.015",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1994,2,"Yes","272",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1167",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.340",NULL,NULL,"0.425",NULL,NULL,"0.212",NULL,NULL,"0.021",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1995,2,"Yes","259",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1748",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.259",NULL,NULL,"0.425",NULL,NULL,"0.222",NULL,NULL,"0.092",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1996,2,"Yes","343",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1306",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.348",NULL,NULL,"0.404",NULL,NULL,"0.224",NULL,NULL,"0.022",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1997,2,"Yes","242",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"471",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.015",NULL,NULL,"0.453",NULL,NULL,"0.406",NULL,NULL,"0.109",NULL,NULL,"0.015",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1998,2,"Yes","252",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"604",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.028",NULL,NULL,"0.563",NULL,NULL,"0.309",NULL,NULL,"0.098",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",1999,2,"Yes","239",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"345",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.044",NULL,NULL,"0.516",NULL,NULL,"0.384",NULL,NULL,"0.054",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",2000,2,"Yes","356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1049",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.007",NULL,NULL,"0.500",NULL,NULL,"0.415",NULL,NULL,"0.076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
"6896 ","Wenatchee Summer Steelhead","Steelhead","Summer","Interior Columbia","Steelhead (Upper Columbia River DPS)","Upper Columbia / East Slope Cascades","108","Steelhead (Upper Columbia River DPS) Wenatchee River - summer","Steelhead (Upper Columbia River DPS) - Wenatchee River","Same",NULL,"NOSA","Wenatchee River",2001,2,"Yes","704",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1656",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.045",NULL,NULL,"0.409",NULL,NULL,"0.431",NULL,NULL,"0.113",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,"Reviewed"
