"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","SASI_STOCK_NUM","SASISTOCKNAME","COMMONNAME","RUN","RECOVERYDOMAIN","MAJORPOPGROUP","POPID","ESAPOPNAME","COMMONPOPNAME","POPFIT","POPFITNOTES","ESTIMATETYPE","WATERBODY","METHODNUMBER","BESTVALUE","NOSAIJ","NOSAIJLOWERLIMIT","NOSAIJUPPERLIMIT","NOSAIJALPHA","NOSAEJ","NOSAEJLOWERLIMIT","NOSAEJUPPERLIMIT","NOSAEJALPHA","PHOSIJ","PHOSIJLOWERLIMIT","PHOSIJUPPERLIMIT","PHOSIJALPHA","PHOSEJ","PHOSEJLOWERLIMIT","PHOSEJUPPERLIMIT","PHOSEJALPHA","TSAIJ","TSAIJLOWERLIMIT","TSAIJUPPERLIMIT","TSAIJALPHA","TSAEJ","TSAEJLOWERLIMIT","TSAEJUPPERLIMIT","TSAEJALPHA","AGE2PROP","AGE2PROPLOWERLIMIT","AGE2PROPUPPERLIMIT","AGE3PROP","AGE3PROPLOWERLIMIT","AGE3PROPUPPERLIMIT","AGE4PROP","AGE4PROPLOWERLIMIT","AGE4PROPUPPERLIMIT","AGE5PROP","AGE5PROPLOWERLIMIT","AGE5PROPUPPERLIMIT","AGE6PROP","AGE6PROPLOWERLIMIT","AGE6PROPUPPERLIMIT","AGE7PROP","AGE7PROPLOWERLIMIT","AGE7PROPUPPERLIMIT","AGE8PROP","AGE8PROPLOWERLIMIT","AGE8PROPUPPERLIMIT","AGE9PROP","AGE9PROPLOWERLIMIT","AGE9PROPUPPERLIMIT","AGE10PROP","AGE10PROPLOWERLIMIT","AGE10PROPUPPERLIMIT","AGE11PLUSPROP","AGE11PLUSPROPLOWERLIMIT","AGE11PLUSPROPUPPERLIMIT","AGEPROPALPHA","OTHERDATASOURCES","COMMENTS","DATASTATUS","STOCK_ID","ESU_DPS_COMMONNAME","USECA","Notes","final_abundance_data_type","final_abundance","datasource"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2011,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",799,NA,NA,NA,799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817,NA,NA,NA,817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",799,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2012,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",667,NA,NA,NA,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,NA,NA,NA,694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",667,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2013,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",510,NA,NA,NA,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,NA,NA,NA,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",510,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2014,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",356,NA,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,NA,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",356,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2015,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",504,NA,NA,NA,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,NA,NA,NA,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",504,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2016,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",295,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,NA,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",295,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2017,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",154,NA,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",154,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Toppenish Creek - summer Steelhead",2018,"6890","Toppenish Creek Summer Steelhead","Steelhead","Summer","Interior Columbia","Yakima River Group",75,"Steelhead (Middle Columbia River DPS) Toppenish Creek - summer","Toppenish Creek - summer Steelhead","Same","","NOSA","Yakima River",1,"Yes",131,NA,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Reviewed","DF4D5372-BB1B-40D5-9646-C406C856CBB3","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",131,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",1999,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.613,NA,NA,0.387,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",368,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2000,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,NA,NA,0.581,NA,NA,0.355,NA,NA,0.032,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",296,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2001,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,0.563,NA,NA,0.362,NA,NA,0.069,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",296,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2002,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048,NA,NA,0.702,NA,NA,0.218,NA,NA,0.032,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",504,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2003,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.242,NA,NA,0.667,NA,NA,0.083,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",486,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2004,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.495,NA,NA,0.402,NA,NA,0.093,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",269,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2005,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.44,NA,NA,0.44,NA,NA,0.107,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",462,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2006,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,0.594,NA,NA,0.297,NA,NA,0.097,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",286,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2007,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,0.407,NA,NA,0.45,NA,NA,0.121,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",377,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2008,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017,NA,NA,0.457,NA,NA,0.414,NA,NA,0.112,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",312,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2009,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,0.563,NA,NA,0.306,NA,NA,0.104,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",274,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2010,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,NA,NA,0.667,NA,NA,0.276,NA,NA,0.014,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",767,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2011,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,0.299,NA,NA,0.621,NA,NA,0.062,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",464,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2012,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,NA,NA,0.314,NA,NA,0.536,NA,NA,0.059,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",295,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2013,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA",NA,1,"Yes",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,0.483,NA,NA,0.371,NA,NA,0.126,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",494,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2014,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA",NA,1,"Yes",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,0.482,NA,NA,0.482,NA,NA,0.018,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",187,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2015,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA",NA,1,"Yes",462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,NA,NA,0.324,NA,NA,0.527,NA,NA,0.108,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",462,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2016,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA",NA,1,"Yes",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.247,NA,NA,0.607,NA,NA,0.135,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",298,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2017,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA",NA,1,"Yes",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,0.08,NA,NA,0.84,NA,NA,0.04,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",79,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2018,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,0.62,NA,NA,0.34,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",119,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2019,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,NA,NA,0.495,NA,NA,0.398,NA,NA,0.086,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",87,"Coordinated_Assessments"
"Steelhead (Middle Columbia River DPS)","Touchet River - summer Steelhead",2020,"6861","Touchet Summer Steelhead","Steelhead","Summer","Interior Columbia","Umatilla And Walla Walla River",69,"Steelhead (Middle Columbia River DPS) Touchet River - summer","Steelhead (Middle Columbia River DPS) - Touchet River","Same",NA,"NOSA","Touchet River",1,"Yes",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.54,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Final","E4027B7B-264D-4B83-96EF-63CEB93F2E8B","Mid-Columbia steelhead","Steelhead (Middle Columbia River DPS)",NA,"NOSAIJ",217,"Coordinated_Assessments"
